simulation time [sec],battery current [A],battery soc [%],Socket,Crimp,Coolant,Overmold
338,-459.7,0.49803,38.76441489,32.53448105,6.292024445,24.66163849
339,-459.31,0.49861,38.79710116,32.57407469,6.31476805,24.69023726
340,-458.93,0.49919,38.82925239,32.61325042,6.337471544,24.71851693
341,-458.55,0.49977,38.86088112,32.65201698,6.360134462,24.74647565
342,-458.16,0.50034,38.8919902,32.69037609,6.382756329,24.77412401
343,-457.77,0.50092,38.92257285,32.72832254,6.405336688,24.80145955
344,-457.38,0.5015,38.95263196,32.76585809,6.427875087,24.82847757
345,-456.99,0.50207,38.98217041,32.8029845,6.450371067,24.8551821
346,-456.6,0.50265,39.01119104,32.8397035,6.472824173,24.88157346
347,-456.2,0.50323,39.03969669,32.87601683,6.495233956,24.90765354
348,-455.81,0.5038,39.06768064,32.91191933,6.517599974,24.93342356
349,-455.41,0.50438,39.09515531,32.94741964,6.539921784,24.95887729
350,-455.01,0.50495,39.12211396,32.9825126,6.562198944,24.98402711
351,-454.61,0.50552,39.14855943,33.01719996,6.584431021,25.00886209
352,-454.21,0.5061,39.17449456,33.05148345,6.60661758,25.03338887
353,-453.81,0.50667,39.19992218,33.08536482,6.628758191,25.05760666
354,-453.4,0.50724,39.22484509,33.1188458,6.650852425,25.0815178
355,-453,0.50781,39.24925658,33.15192124,6.672899861,25.1051233
356,-452.59,0.50838,39.27316899,33.18459976,6.694900082,25.12841708
357,-452.18,0.50895,39.2965756,33.21687622,6.716852663,25.15141137
358,-451.39,0.50952,39.31947923,33.24875235,6.738757198,25.17409534
359,-450.67,0.51009,39.34152284,33.27997005,6.760613272,25.19647559
360,-449.97,0.51066,39.36277809,33.31058046,6.782420475,25.21826159
361,-449.28,0.51123,39.38326876,33.34060025,6.804177991,25.23963332
362,-448.58,0.51179,39.40300904,33.37003914,6.825885087,25.26053353
363,-447.89,0.51236,39.42199416,33.39889321,6.84754106,25.28099732
364,-447.2,0.51292,39.44023824,33.42717215,6.869145227,25.30100563
365,-446.51,0.51349,39.45774588,33.45487882,6.8906969,25.32057743
366,-445.83,0.51405,39.47452167,33.48201604,6.912195412,25.339708
367,-445.15,0.51461,39.49057951,33.5085934,6.933640101,25.35840262
368,-444.48,0.51517,39.50592388,33.53461367,6.955030314,25.37666986
369,-443.82,0.51573,39.52056855,33.56008634,6.976365415,25.3945093
370,-443.18,0.51629,39.53452716,33.58502085,6.997644778,25.4119318
371,-442.54,0.51685,39.54782257,33.60943325,7.018867791,25.42894339
372,-441.91,0.51741,39.56045886,33.63332612,7.040033863,25.44555955
373,-441.28,0.51796,39.57244937,33.65670867,7.061142429,25.46177668
374,-440.65,0.51852,39.58379808,33.67958341,7.082192933,25.47760668
375,-440.03,0.51907,39.59450895,33.7019528,7.103184833,25.4930474
376,-439.41,0.51963,39.60459515,33.723826,7.124117597,25.5081026
377,-438.79,0.52018,39.61406052,33.7452054,7.144990697,25.52278096
378,-438.18,0.52074,39.62290889,33.76609343,7.165803621,25.5370816
379,-437.56,0.52129,39.63115328,33.78649912,7.186555867,25.55100766
380,-436.95,0.52184,39.63878822,33.80641819,7.207246935,25.56456797
